date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2022-04-21,,"Humanitarian crisis	Afghanistan Recovery, Reintegration and Resilience Programme	NGO Consortium",1475735,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Norwegian Refugee Council,NGO,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-04-21,,1131889,GBP,0.767,255165,300420-103,2022-07-13,2022-07-13
2022-04-19,,Thematic Cross Sectoral - Afghanistan,4930,UNICEF National Committee/Iceland,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Education,Health,Nutrition,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-04-19,,632504,ISK,128.297,253516,SM2299300121,2022-06-03,2022-10-11
2022-04-19,,"Reduce vulnerability and increase resilience of vulnerable families	Health & Medical Services, Cash Transfer",537057,Swiss Solidarity,NGO,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Terre des Hommes International,NGO,Health,AFG,,,,2022,2022,financial,Standard,Cash transfer programming (CTP),incoming,single,commitment,2022-08-19,2022-04-19,,500000,CHF,0.931,257792,314.003 /,2022-08-22,2022-08-22
2022-04-14,,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Multipurpose Cash Assistance (USAID/BHA)",0,"United States of America, Government of",Government,USA,2022,2022,,,,International NGOs (Confidential),NGO,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,250859,720BHA21GR00121,2022-04-27,2022-11-01
2022-04-14,,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Protection, Multipurpose Cash Assistance, Nutrition(USAID/BHA)",0,"United States of America, Government of",Government,USA,2022,2022,,,,International NGOs (Confidential),NGO,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,250860,720BHA21GR00268,2022-04-27,2022-10-31
2022-04-14,,Afghanistan/CE:  Humanitarian Coordination and Info Management	 (USAID/BHA),500000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,250902,OSRO/AFG/206/USA,2022-04-28,2022-08-11
2022-04-14,,Afghanistan/CE:  Humanitarian Coordination and Info Management	 (USAID/BHA),1000000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,250903,720BHA22IO00055,2022-04-28,2022-05-12
2022-04-14,,"Afghanistan/CE:  Health, Water, Sanitation and Hygiene, Protection, Nutrition	 (USAID/BHA)",0,"United States of America, Government of",Government,USA,2022,2022,,,,International NGOs (Confidential),NGO,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,250904,720BHA21GR00267,2022-04-28,2022-11-01
2022-04-14,,"Afghanistan/CE:  Natural and Technological Risks, Humanitarian Coordination and Info Management		 (USAID/BHA)",4756243,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,250905,720BHA22GR00059,2022-04-28,2022-11-01
2022-04-14,,"Afghanistan/CE:  Humanitarian Coordination, Info Management & Assessments, Protection, Economic Recovery and Market Systems		 (USAID/BHA)",0,"United States of America, Government of",Government,USA,2022,2022,,,,International NGOs (Confidential),NGO,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,paid,2022-04-14,,USAID/BHA,,,,250906,720BHA21GR00307,2022-04-28,2022-10-31
2022-04-14,,Afghanistan/CE: Food Assistance  (USAID/BHA),768086,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,in kind,Standard,Traditional aid,incoming,single,commitment,2022-04-14,2022-04-07,USAID/BHA,,,,250907,720BHA21IO00109,2022-04-28,2022-11-03
2022-04-14,,"Afghanistan/CE:  Humanitarian Coordination, Info Management & Assessments			 (USAID/BHA)",361800,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Population Fund,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,250908,720BHA22IO00089,2022-04-28,2022-10-11
2022-04-14,2022,GLOBAL RESPONSE FOR COVID-199 2022 - HRP COUNTRIES,1070000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,Coronavirus disease Outbreak - COVID -19,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-19,2022-02-01,,,,,251783,AGT 21-DEC-2021,2022-05-12,2022-05-12
2022-04-14,,"Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking
UNHCR 2022 Humanitarian Response Plan: Afghanistan",15700000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-28,2022-04-14,USA/BPRM,,,,259568,AFG HRP & RRP - 2022 - SPRMCO22VC0034 - F0124-01,2022-09-26,2022-09-26
2022-04-14,,"Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking
UNHCR 2022 Humanitarian Response Plan: Afghanistan",64600000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Coordination and support services,Emergency Shelter and NFI,Food Security",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-28,2022-04-14,USA/BPRM,,,,259569,AFG HRP & RRP - 2022 - SPRMCO22VC0034 - F0124-01,2022-09-26,2022-09-26
2022-04-14,,"Afghanistan/CE:  Humanitarian Coordination, Info Management & Assessments, Protection, Economic Recovery and Market Systems		 (USAID/BHA)",230707,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,,USAID/BHA,,,,261430,720BHA21GR00307,2022-10-31,2022-10-31
2022-04-14,,"Afghanistan/CE:  Humanitarian Coordination, Info Management & Assessments, Protection, Economic Recovery and Market Systems		 (USAID/BHA)",1337131,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,,USAID/BHA,,,,261432,720BHA21GR00307,2022-10-31,2022-10-31
2022-04-14,,"Afghanistan/CE:  Humanitarian Coordination, Info Management & Assessments, Protection, Economic Recovery and Market Systems		 (USAID/BHA)",632162,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,,USAID/BHA,,,,261433,720BHA21GR00307,2022-10-31,2022-10-31
2022-04-14,,"Afghanistan/CE: Health, (USAID/BHA)",2217945,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261473,720BHA21GR00268,2022-10-31,2022-10-31
2022-04-14,,Afghanistan/CE: Multipurpose cash (USAID/BHA),5301624,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Food Security,AFG,,,,2022,2022,financial,Standard,Cash transfer programming (CTP),incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261474,720BHA21GR00268,2022-10-31,2022-10-31
2022-04-14,,Afghanistan/CE: Nutrition (USAID/BHA),1817958,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Nutrition,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261475,720BHA21GR00268,2022-10-31,2022-10-31
2022-04-14,,Afghanistan/CE: Protection (USAID/BHA),625735,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Protection - Child Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261476,720BHA21GR00268,2022-10-31,2022-10-31
2022-04-14,,"Afghanistan/CE:  Water, Sanitation and Hygiene (USAID/BHA)",1180353,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Water Sanitation Hygiene,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261477,720BHA21GR00268,2022-10-31,2022-10-31
2022-04-14,,"Afghanistan/CE:  Health, Water, Sanitation and Hygiene, Protection, Nutrition	 (USAID/BHA)",3007458,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261527,720BHA21GR00267,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE:  Health, Water, Sanitation and Hygiene, Protection, Nutrition	 (USAID/BHA)",1460272,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Water Sanitation Hygiene,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261528,720BHA21GR00267,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE:  Health, Water, Sanitation and Hygiene, Protection, Nutrition	 (USAID/BHA)",341963,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Nutrition,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261529,720BHA21GR00267,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE:  Health, Water, Sanitation and Hygiene, Protection, Nutrition	 (USAID/BHA)",56453,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261530,720BHA21GR00267,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Multipurpose Cash Assistance (USAID/BHA)",2337925,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261531,720BHA21GR00121,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Multipurpose Cash Assistance (USAID/BHA)",1401559,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Food Security,AFG,,,,2022,2022,financial,Standard,Cash transfer programming (CTP),incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261532,720BHA21GR00121,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Multipurpose Cash Assistance (USAID/BHA)",725771,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261533,720BHA21GR00121,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Multipurpose Cash Assistance (USAID/BHA)",285582,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Emergency Shelter and NFI,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261534,720BHA21GR00121,2022-11-01,2022-11-01
2022-04-14,,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Multipurpose Cash Assistance (USAID/BHA)",1049163,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Water Sanitation Hygiene,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-14,,USAID/BHA,,,,261535,720BHA21GR00121,2022-11-01,2022-11-01
2022-04-13,,NETHERLANDS - AFGHAN CHF APR22,21628900,"Netherlands, Government of",Government,NLD,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-10,2022-04-13,,20000000,EUR,0.9247,251486,MPTF 8686,2022-05-10,2022-05-10
2022-04-13,,Food Security,100571,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-17,2022-04-13,,,,,252140,10043516	 No 	 MOU 	 WPD-C-06061-01 	 AF01,2022-05-17,2022-05-17
2022-04-13,,Afghanistan/CE 	Food Assistance (USAID/BHA),649880,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,2022-04-13,USAID/BHA,,,,261536,7200AA20C00049,2022-11-01,2022-11-01
2022-04-11,,"Kuwait Red Crescent-Empowering women projects in Afghanistan, Pakistan, Bangladesh and vietnam",500000,Kuwait Red Crescent Society,Red Cross/Red Crescent,,2022,2022,,,,International Federation of Red Cross and Red Crescent Societies,Red Cross/Red Crescent,Coordination and support services,"AFG,BGD,PAK,VNM",,,,2022,2022,financial,Standard,Traditional aid,incoming,shared,paid,2022-08-18,2022-04-11,,152535,KWD,0.3051,257929,,2022-08-24,2022-08-24
2022-04-08,,Afghanistan:Provision of child protection life-saving services and support	Child Protection,1000000,UN Multi-Partner Trust Fund,UN agency,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,Protection - Child Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-04-08,,,,,253502,SM220274,2022-06-03,2022-06-03
2022-04-08,2022,"This project is to rehabilitate critical local irrigation structures as well as to provide urgent and season-sensitive agriculture inputs to 81 100 food-insecure, vulnerable, smallholder and landless households - including women and/or persons with disability headed households - directly dependent on farming, herding and/or landless labor.",6000000,"Japan, Government of",Government,JPN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Cash transfer programming (CTP),incoming,single,commitment,2022-08-02,2022-04-08,conditional,751600200,JPY,125.2667,256693,OSRO/AFG/210/JCA,2022-08-05,2022-08-05
2022-04-07,,Afghanistan: support the donation of WASH	WASH,159124,"Switzerland, Government of",Government,CHE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,Water Sanitation Hygiene,AFG,,,,2022,2022,in kind,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-04-07,,159124,USD,1,253505,KM220028,2022-06-03,2022-06-03
2022-04-07,,Malnutrition crisisin Afghanistan,157563,UNICEF National Committee/Luxembourg,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,Nutrition,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-04-07,,150000,EUR,0.952,253506,SM220329,2022-06-03,2022-06-03
2022-04-07,,Thematic Cross Sectoral - Afghanistan	Cross-Sectoral (two or more outcome areas),120303,UNICEF National Committee/Japan,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Education,Health,Nutrition,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-03-31,,14657723,JPY,121.84,253507,SM2299300089,2022-06-03,2022-10-11
2022-04-07,,Thematic Cross Sectoral - Afghanistan	Cross-Sectoral (two or more outcome areas),105411,UNICEF National Committee/Australia,Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Education,Health,Nutrition,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-03,2022-05-11,,150000,AUD,1.423,253508,SM2299300138,2022-06-03,2022-10-11
